"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","test_update_user_valid_new_password[password_with_dollar_symbol]","tests.API.User","Mon Sep 01 15:00:24 UTC 2025","passed","Mon Sep 01 15:00:24 UTC 2025","TestUpdateUserValidValidation","test_update_user","",""
"","21","test_create_user_valid_email[valid_dash_in_domain]","tests.API.User","Mon Sep 01 15:00:06 UTC 2025","passed","Mon Sep 01 15:00:06 UTC 2025","TestCreateUserValidValidation","test_create_user","",""
"","10","test_update_user_invalid_current_password[Password length < 8]","tests.API.User","Mon Sep 01 15:00:30 UTC 2025","passed","Mon Sep 01 15:00:30 UTC 2025","TestUpdateUserInvalidValidation","test_update_user","",""
"","19","test_create_user_valid_username[valid_with_underscore]","tests.API.User","Mon Sep 01 15:00:06 UTC 2025","passed","Mon Sep 01 15:00:06 UTC 2025","TestCreateUserValidValidation","test_create_user","",""
"","9","test_login_user_invalid_email[dollar_in_domain]","tests.API.User","Mon Sep 01 15:00:10 UTC 2025","passed","Mon Sep 01 15:00:10 UTC 2025","TestLoginUserInvalidValidation","test_login_user","",""
"","11","test_update_user_invalid_email[Bool in the email1]","tests.API.User","Mon Sep 01 15:00:30 UTC 2025","passed","Mon Sep 01 15:00:30 UTC 2025","TestUpdateUserInvalidValidation","test_update_user","",""
"","461","test_wallet_deposit_race_condition","tests.API.Wallet","Mon Sep 01 15:00:31 UTC 2025","passed","Mon Sep 01 15:00:32 UTC 2025","TestWalletDepositPositive","test_wallet_deposit","",""
"","11","test_request_wrong_header_authorization[api_client_user-<lambda>3]","tests.Middleware","Mon Sep 01 15:00:32 UTC 2025","passed","Mon Sep 01 15:00:32 UTC 2025","TestMiddlewareNegative","test_user_wallet_subscription_auth_middleware","",""
"","9","test_create_user_invalid_passwords[password is empty]","tests.API.User","Mon Sep 01 15:00:07 UTC 2025","passed","Mon Sep 01 15:00:07 UTC 2025","TestCreateUserInvalidValidation","test_create_user","",""
"","9","test_login_user_invalid_email[equals_in_domain]","tests.API.User","Mon Sep 01 15:00:10 UTC 2025","passed","Mon Sep 01 15:00:10 UTC 2025","TestLoginUserInvalidValidation","test_login_user","",""
"","297","test_update_user_valid_new_password[password_with_exclamation]","tests.API.User","Mon Sep 01 15:00:24 UTC 2025","passed","Mon Sep 01 15:00:25 UTC 2025","TestUpdateUserValidValidation","test_update_user","",""
"","9","test_create_user_invalid_username[path_traversal_username]","tests.API.User","Mon Sep 01 15:00:07 UTC 2025","passed","Mon Sep 01 15:00:07 UTC 2025","TestCreateUserInvalidValidation","test_create_user","",""
"","10","test_update_user_invalid_email[local_part_too_long]","tests.API.User","Mon Sep 01 15:00:30 UTC 2025","passed","Mon Sep 01 15:00:30 UTC 2025","TestUpdateUserInvalidValidation","test_update_user","",""
"","11","test_update_user_invalid_username[starts_with_underscore]","tests.API.User","Mon Sep 01 15:00:30 UTC 2025","passed","Mon Sep 01 15:00:30 UTC 2025","TestUpdateUserInvalidValidation","test_update_user","",""
